"pathway","stat","stat_matched_med","stat_matched_mad","z_matched","n_matched","p_matched","p_adj_BH","arm","section_id","analysis"
"HALLMARK_CHOLESTEROL_HOMEOSTASIS",0.371284085045213,0.354998353853948,0.0198312803231256,0.821214310216488,1999,0.2065,0.397115384615385,"label_transfer","GSM8452865_Pt-6C","full_section"
"HALLMARK_COAGULATION",0.525212331794973,0.457702818368411,0.0172556131044008,3.91232192203851,1999,5e-04,0.00416666666666667,"label_transfer","GSM8452865_Pt-6C","full_section"
"HALLMARK_COMPLEMENT",0.493515344737604,0.466556279543756,0.014238155660986,1.89343801512991,1999,0.027,0.0838235294117647,"label_transfer","GSM8452865_Pt-6C","full_section"
"HALLMARK_DNA_REPAIR",0.450971324486411,0.42118044639563,0.0153950984292791,1.93508851064726,1999,0.02,0.0788461538461539,"label_transfer","GSM8452865_Pt-6C","full_section"
"HALLMARK_E2F_TARGETS",0.397581181414549,0.390960280722961,0.015487570679503,0.427497690154177,1999,0.3255,0.525,"label_transfer","GSM8452865_Pt-6C","full_section"
"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",0.582689641424399,0.52574655312645,0.0123138496847115,4.62431244135193,1999,5e-04,0.00416666666666667,"label_transfer","GSM8452865_Pt-6C","full_section"
"HALLMARK_ESTROGEN_RESPONSE_EARLY",0.446777923310871,0.449569499500565,0.0135958643113956,-0.205325393498826,1999,0.587,0.755128205128205,"label_transfer","GSM8452865_Pt-6C","full_section"
"HALLMARK_ESTROGEN_RESPONSE_LATE",0.445750829752679,0.450445071027221,0.0141780101414771,-0.331093096118559,1999,0.6305,0.788125,"label_transfer","GSM8452865_Pt-6C","full_section"
"HALLMARK_FATTY_ACID_METABOLISM",0.380342366540423,0.416413741070439,0.0158767688983941,-2.27195941194717,1999,0.9865,0.9985,"label_transfer","GSM8452865_Pt-6C","full_section"
"HALLMARK_G2M_CHECKPOINT",0.422042453596324,0.419094836529826,0.0143330493189347,0.205651777295195,1999,0.4165,0.6125,"label_transfer","GSM8452865_Pt-6C","full_section"
"HALLMARK_GLYCOLYSIS",0.533850227942639,0.473149659479827,0.0141661061432605,4.28491554764261,1999,5e-04,0.00416666666666667,"label_transfer","GSM8452865_Pt-6C","full_section"
"HALLMARK_HEDGEHOG_SIGNALING",0.207502537447425,0.187106322089147,0.0249140240693972,0.818664030405705,1999,0.2005,0.397115384615385,"label_transfer","GSM8452865_Pt-6C","full_section"
"HALLMARK_HEME_METABOLISM",0.417871078966682,0.439224706130386,0.0138399215284556,-1.54290088421383,1999,0.931,0.9985,"label_transfer","GSM8452865_Pt-6C","full_section"
"HALLMARK_HYPOXIA",0.6023103164208,0.514325032339719,0.0123584220790108,7.11945938717476,1999,5e-04,0.00416666666666667,"label_transfer","GSM8452865_Pt-6C","full_section"
"HALLMARK_IL2_STAT5_SIGNALING",0.461108750332992,0.462999913890174,0.0145480747117118,-0.129994077887184,1999,0.554,0.748648648648649,"label_transfer","GSM8452865_Pt-6C","full_section"
"HALLMARK_IL6_JAK_STAT3_SIGNALING",0.298424259777172,0.344520820550988,0.0194660563467608,-2.36804825552076,1999,0.975,0.9985,"label_transfer","GSM8452865_Pt-6C","full_section"
"HALLMARK_INFLAMMATORY_RESPONSE",0.430356849087015,0.422379014249961,0.014804721186986,0.538870995021987,1999,0.298,0.4975,"label_transfer","GSM8452865_Pt-6C","full_section"
"HALLMARK_INTERFERON_ALPHA_RESPONSE",0.363619919885709,0.356848044209194,0.018694620907592,0.362236587197342,1999,0.347,0.5421875,"label_transfer","GSM8452865_Pt-6C","full_section"
"HALLMARK_INTERFERON_GAMMA_RESPONSE",0.446161638719088,0.444292187639221,0.0149526694872739,0.125024570459374,1999,0.452,0.627777777777778,"label_transfer","GSM8452865_Pt-6C","full_section"
"HALLMARK_KRAS_SIGNALING_DN",0.250036276796057,0.223524670268035,0.0201074298340453,1.31849802519928,1999,0.095,0.226190476190476,"label_transfer","GSM8452865_Pt-6C","full_section"
"HALLMARK_KRAS_SIGNALING_UP",0.48151285224979,0.456561116761022,0.0143647848191308,1.73700725788373,1999,0.036,0.1,"label_transfer","GSM8452865_Pt-6C","full_section"
"HALLMARK_MITOTIC_SPINDLE",0.444558973630427,0.46487679405928,0.0135548210948284,-1.49893682009606,1999,0.921,0.9985,"label_transfer","GSM8452865_Pt-6C","full_section"
"HALLMARK_MTORC1_SIGNALING",0.531952136815948,0.489981639225495,0.0127486567756025,3.29215056371848,1999,5e-04,0.00416666666666667,"label_transfer","GSM8452865_Pt-6C","full_section"
"HALLMARK_MYC_TARGETS_V1",0.546558407207587,0.523197754658137,0.0110776637309933,2.10880679507272,1999,0.0265,0.0838235294117647,"label_transfer","GSM8452865_Pt-6C","full_section"
"HALLMARK_MYC_TARGETS_V2",0.261964544729073,0.232986864857532,0.0220586028918111,1.31366796046266,1999,0.078,0.205263157894737,"label_transfer","GSM8452865_Pt-6C","full_section"
"HALLMARK_MYOGENESIS",0.485530711575681,0.457967582556573,0.0146354526880474,1.8833123652963,1999,0.0285,0.0838235294117647,"label_transfer","GSM8452865_Pt-6C","full_section"
"HALLMARK_NOTCH_SIGNALING",0.247237490562164,0.219264381937232,0.0215319973770484,1.29914137249291,1999,0.0945,0.226190476190476,"label_transfer","GSM8452865_Pt-6C","full_section"
"HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.534334002809399,0.508506455209133,0.0120878098533127,2.13666064520265,1999,0.015,0.0681818181818182,"label_transfer","GSM8452865_Pt-6C","full_section"
"HALLMARK_P53_PATHWAY",0.499334164109226,0.484342110234152,0.0127955632049186,1.17166033530366,1999,0.109,0.241304347826087,"label_transfer","GSM8452865_Pt-6C","full_section"
"HALLMARK_PANCREAS_BETA_CELLS",0.146042714857103,0.133403593640349,0.0238793530248424,0.529290772811371,1999,0.288,0.4975,"label_transfer","GSM8452865_Pt-6C","full_section"
"HALLMARK_PEROXISOME",0.363583283058368,0.356478903420382,0.0197727203402835,0.359302084676287,1999,0.369,0.559090909090909,"label_transfer","GSM8452865_Pt-6C","full_section"
"HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.398968085435962,0.410766168605379,0.0185353315268338,-0.636518594357866,1999,0.741,0.903658536585366,"label_transfer","GSM8452865_Pt-6C","full_section"
"HALLMARK_PROTEIN_SECRETION",0.458367680137379,0.420937306914501,0.0158753175827367,2.35777161797258,1999,0.014,0.0681818181818182,"label_transfer","GSM8452865_Pt-6C","full_section"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",0.338701187592511,0.360134457925964,0.0249789424824663,-0.858053552447161,1999,0.799,0.951190476190476,"label_transfer","GSM8452865_Pt-6C","full_section"
"HALLMARK_SPERMATOGENESIS",0.169898890291534,0.199351604079556,0.0194018340489492,-1.51803760993493,1999,0.9305,0.9985,"label_transfer","GSM8452865_Pt-6C","full_section"
"HALLMARK_TGF_BETA_SIGNALING",0.396166110988145,0.401757616766934,0.0225622558263222,-0.247825652799543,1999,0.589,0.755128205128205,"label_transfer","GSM8452865_Pt-6C","full_section"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.521512279628045,0.495550707079278,0.0132239295478023,1.96322677422923,1999,0.0205,0.0788461538461539,"label_transfer","GSM8452865_Pt-6C","full_section"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE",0.48273125816155,0.424918567836108,0.0166000702950912,3.48267744038033,1999,0.0015,0.0107142857142857,"label_transfer","GSM8452865_Pt-6C","full_section"
"HALLMARK_UV_RESPONSE_DN",0.48876114049838,0.442181878231783,0.0148261407805385,3.14169836615467,1999,0.0035,0.021875,"label_transfer","GSM8452865_Pt-6C","full_section"
"HALLMARK_UV_RESPONSE_UP",0.413413212844689,0.434259037268605,0.0161834933922138,-1.28809175613127,1999,0.902,0.9985,"label_transfer","GSM8452865_Pt-6C","full_section"
"HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.228868658116074,0.215075621603822,0.0222350501356624,0.620328554606223,1999,0.282,0.4975,"label_transfer","GSM8452865_Pt-6C","full_section"
"HALLMARK_XENOBIOTIC_METABOLISM",0.440720755069615,0.438718954143532,0.014449902389054,0.138533871868869,1999,0.4425,0.627777777777778,"label_transfer","GSM8452865_Pt-6C","full_section"
"HALLMARK_ADIPOGENESIS",0.555936362601653,0.676241630707699,0.0140502561119833,-8.56249645182188,1999,1,1,"raw","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_ALLOGRAFT_REJECTION",0.566782590073005,0.596885228569156,0.0207829979014231,-1.44842619139609,1999,0.917,1,"raw","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_ANDROGEN_RESPONSE",0.602703258716857,0.601040872908795,0.0222559991812744,0.0746938294938629,1999,0.476,1,"raw","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_ANGIOGENESIS",0.50746783649776,0.469829831926361,0.0430279978502644,0.87473288211963,1999,0.1635,0.8625,"raw","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_APICAL_JUNCTION",0.688205777047617,0.678446243026543,0.0172583225797462,0.565497253628081,1999,0.279,0.9828125,"raw","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_APICAL_SURFACE",0.352312484086892,0.33441169616134,0.037077019587462,0.482800077372068,1999,0.3085,0.9828125,"raw","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_APOPTOSIS",0.658526626305185,0.67347393376402,0.0180702667794027,-0.827176911182761,1999,0.788,1,"raw","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_BILE_ACID_METABOLISM",0.349774561990344,0.426967899804425,0.027449578290431,-2.81218665719868,1999,0.9925,1,"raw","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_CHOLESTEROL_HOMEOSTASIS",0.537183312104709,0.533014952625362,0.0284287200060159,0.146624944016667,1999,0.4365,1,"raw","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_COAGULATION",0.661843323557033,0.64838317440628,0.0215313075107671,0.625143138382222,1999,0.2585,0.9828125,"raw","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_COMPLEMENT",0.648149316957926,0.656623539301446,0.017308581954521,-0.489596569250235,1999,0.6795,1,"raw","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_DNA_REPAIR",0.608446976384474,0.605370573636929,0.0192724407180871,0.159627044262085,1999,0.436,1,"raw","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_E2F_TARGETS",0.52606773135937,0.561514653663284,0.0184923785761674,-1.9168395324546,1999,0.963,1,"raw","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",0.692872745983529,0.71920374601624,0.0132340311259055,-1.98964319958177,1999,0.958,1,"raw","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_ESTROGEN_RESPONSE_EARLY",0.669347572011813,0.635513458175944,0.0174544606356397,1.93842219144736,1999,0.017,0.2125,"raw","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_ESTROGEN_RESPONSE_LATE",0.653145754710068,0.637597846979388,0.0170836742031147,0.910103268525496,1999,0.1725,0.8625,"raw","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_FATTY_ACID_METABOLISM",0.516873529862259,0.59891981682712,0.0189894009453366,-4.32063587477258,1999,0.9995,1,"raw","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_G2M_CHECKPOINT",0.570864899696578,0.59934928918663,0.0175446457318327,-1.62353745555375,1999,0.927,1,"raw","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_GLYCOLYSIS",0.744371306033014,0.662097939685556,0.0165573758475544,4.96898585288863,1999,5e-04,0.0125,"raw","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_HEDGEHOG_SIGNALING",0.333061466845176,0.30575843059596,0.0386234908369292,0.70690234511664,1999,0.235,0.979166666666667,"raw","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_HEME_METABOLISM",0.604118677290449,0.625016726355117,0.0172784090041734,-1.20948919889671,1999,0.8725,1,"raw","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_HYPOXIA",0.774326521872939,0.705592879905092,0.0147200868686413,4.66937746911483,1999,5e-04,0.0125,"raw","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_IL2_STAT5_SIGNALING",0.645691446351039,0.649814698903728,0.0173072755318425,-0.238238106575635,1999,0.598,1,"raw","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_IL6_JAK_STAT3_SIGNALING",0.430455385850932,0.517779349820665,0.0276202929288669,-3.16158717775464,1999,0.9935,1,"raw","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_INFLAMMATORY_RESPONSE",0.59258232916488,0.605104641143429,0.0182883123933034,-0.68471664904051,1999,0.7395,1,"raw","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_INTERFERON_ALPHA_RESPONSE",0.511113526961761,0.531054958522386,0.0256110446690408,-0.778626245759139,1999,0.7705,1,"raw","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_INTERFERON_GAMMA_RESPONSE",0.590898334738023,0.63000379123402,0.0184143871778128,-2.12363605252715,1999,0.9775,1,"raw","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_KRAS_SIGNALING_DN",0.385093288700584,0.348359545926718,0.0291628591337446,1.25960704351381,1999,0.1015,0.634375,"raw","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_KRAS_SIGNALING_UP",0.64272585894839,0.643978661413921,0.0172426652192829,-0.0726571240349469,1999,0.5255,1,"raw","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_MITOTIC_SPINDLE",0.62906298745476,0.652605359774894,0.0158295467310472,-1.48724235255325,1999,0.9205,1,"raw","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_MTORC1_SIGNALING",0.703047887761066,0.680504482780259,0.0149404300920338,1.5088859451795,1999,0.064,0.457142857142857,"raw","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_MYC_TARGETS_V1",0.697068455738803,0.718779033360991,0.0131289636066901,-1.65363986622102,1999,0.935,1,"raw","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_MYC_TARGETS_V2",0.381460447531022,0.367081769142745,0.031006533919219,0.463730593872168,1999,0.3145,0.9828125,"raw","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_MYOGENESIS",0.580326797221476,0.64889102300847,0.0179624780641866,-3.81708055770416,1999,0.999,1,"raw","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_NOTCH_SIGNALING",0.37048291565978,0.35844324723521,0.0343459990280007,0.350540638365326,1999,0.359,1,"raw","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.660205531392215,0.702845808069389,0.0136186122485449,-3.13102949837861,1999,0.9995,1,"raw","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_P53_PATHWAY",0.701926687763374,0.674434331085045,0.0154369081489132,1.78094968326058,1999,0.0285,0.283333333333333,"raw","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_PANCREAS_BETA_CELLS",0.217523783515486,0.225182135967578,0.0394075467107877,-0.194337204198388,1999,0.5725,1,"raw","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_PEROXISOME",0.525698169146373,0.530832235149779,0.0265533928069176,-0.193348776208686,1999,0.5725,1,"raw","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.578292973781256,0.595638049540244,0.0245173611565648,-0.707460955860012,1999,0.7415,1,"raw","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_PROTEIN_SECRETION",0.661105819044839,0.609823286510687,0.0219189763336792,2.33964085518695,1999,0.005,0.0833333333333333,"raw","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",0.450937843655698,0.535496938786452,0.0350308293163976,-2.41384793854059,1999,0.9785,1,"raw","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_SPERMATOGENESIS",0.286926034885916,0.316258531168189,0.027552568913716,-1.06460114024689,1999,0.85,1,"raw","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_TGF_BETA_SIGNALING",0.587603982093579,0.58585836595516,0.0300521590464097,0.0580862138964373,1999,0.473,1,"raw","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.698266158078089,0.685671578774682,0.0156105160939156,0.806800955691381,1999,0.2025,0.920454545454546,"raw","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE",0.647288714804173,0.610992214760968,0.0217564477790071,1.66831002983072,1999,0.034,0.283333333333333,"raw","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_UV_RESPONSE_DN",0.624295516637435,0.628497657218959,0.0191525646256386,-0.219403545355948,1999,0.5955,1,"raw","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_UV_RESPONSE_UP",0.573022222432325,0.621702927779699,0.0190802833489055,-2.55136176214942,1999,0.9895,1,"raw","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.323999121401559,0.348214888694599,0.0355121989459115,-0.681899967104893,1999,0.7455,1,"raw","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_XENOBIOTIC_METABOLISM",0.58443871647803,0.625509679317489,0.0175834610312688,-2.33577239238755,1999,0.9775,1,"raw","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_ADIPOGENESIS",0.368956883169226,0.368415116489137,0.0145332859168571,0.0372776454814158,1999,0.483,1,"RCTD","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_ALLOGRAFT_REJECTION",0.270694462485513,0.304322472413419,0.0181996007559789,-1.84773338595672,1999,0.9725,1,"RCTD","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_ANDROGEN_RESPONSE",0.285745587083664,0.292912654941035,0.0184434705142986,-0.388596487402642,1999,0.651,1,"RCTD","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_ANGIOGENESIS",0.171645391664406,0.178266467313396,0.0230470265393379,-0.287285461215083,1999,0.6025,1,"RCTD","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_APICAL_JUNCTION",0.3593164843187,0.355389054999601,0.0158150263673186,0.248335300105117,1999,0.4095,1,"RCTD","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_APICAL_SURFACE",0.165686706862247,0.129385473063458,0.020099629358784,1.8060648358635,1999,0.0335,0.186111111111111,"RCTD","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_APOPTOSIS",0.339444516253135,0.346062712856389,0.016185460727085,-0.408897634416996,1999,0.665,1,"RCTD","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_BILE_ACID_METABOLISM",0.203442282562304,0.20319662770245,0.0199522639907403,0.0123121295892918,1999,0.4975,1,"RCTD","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_CHOLESTEROL_HOMEOSTASIS",0.221957498319954,0.245184206156538,0.0205929125586686,-1.12789814313115,1999,0.877,1,"RCTD","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_COAGULATION",0.367172450049456,0.309111678934748,0.0177985242563858,3.2621115255596,1999,5e-04,0.00833333333333333,"RCTD","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_COMPLEMENT",0.335889294648123,0.343476321768654,0.0161320867318926,-0.470306616039428,1999,0.6805,1,"RCTD","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_DNA_REPAIR",0.345944193174515,0.319213720805542,0.0168688649991076,1.58460408393728,1999,0.053,0.220833333333333,"RCTD","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_E2F_TARGETS",0.34216156444902,0.307285560298268,0.016558985369325,2.10616794283538,1999,0.02,0.153571428571429,"RCTD","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",0.33716549755227,0.384623368653752,0.0140371892725768,-3.38086707957953,1999,1,1,"RCTD","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_ESTROGEN_RESPONSE_EARLY",0.34248177338264,0.342511122512853,0.0161124685549659,-0.00182151667898327,1999,0.501,1,"RCTD","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_ESTROGEN_RESPONSE_LATE",0.347504954248009,0.336147088624385,0.0158890906182512,0.71482162802813,1999,0.2505,0.736764705882353,"RCTD","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_FATTY_ACID_METABOLISM",0.306131208222836,0.310698972358261,0.0165835337649097,-0.27543973438819,1999,0.607,1,"RCTD","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_G2M_CHECKPOINT",0.359373779129888,0.321101614566308,0.0161546931087778,2.36910502142468,1999,0.012,0.12,"RCTD","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_GLYCOLYSIS",0.327999930462449,0.356274874984201,0.0155446770214886,-1.81894705709649,1999,0.9695,1,"RCTD","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_HEDGEHOG_SIGNALING",0.129716848110033,0.113944507653256,0.0203720275123134,0.774215548611619,1999,0.2415,0.736764705882353,"RCTD","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_HEME_METABOLISM",0.312632631510262,0.334258595655239,0.0146888422340489,-1.4722715242218,1999,0.918,1,"RCTD","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_HYPOXIA",0.383778624519196,0.383509109610817,0.0147510203131078,0.0182709333088728,1999,0.4935,1,"RCTD","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_IL2_STAT5_SIGNALING",0.328476375958536,0.341235620843207,0.0159181315316226,-0.801554181112573,1999,0.794,1,"RCTD","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_IL6_JAK_STAT3_SIGNALING",0.225473561898273,0.23445990836044,0.0204618329926841,-0.439176024229075,1999,0.689,1,"RCTD","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_INFLAMMATORY_RESPONSE",0.272531162694096,0.316658097973079,0.0161508447126834,-2.73217506972435,1999,0.9945,1,"RCTD","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_INTERFERON_ALPHA_RESPONSE",0.325446142449748,0.25135387493456,0.0186577344488891,3.97112884836882,1999,5e-04,0.00833333333333333,"RCTD","GSM8452865_Pt-6C","RCTD_intersection"
"HALLMARK_INTERFERON_GAMMA_RESPONSE",0.358953794034649,0.334049332386786,0.0159208414376556,1.56426792801038,1999,0.0605,0.232692307692308,"RCTD","GSM8452865_Pt-6C","RCTD_intersection"
